record_id1	record_id2	latitude	longitude	altitude_m	capture_hour	capture_minute	common_name	alpha4	genus	species	subspecies	gen_species	alpha6	indvid_id	band_pre	band_suff	Sex	age_class	age_year	mass_g	fat_score	Include	time_b1_min	time_b2_min	time_b3_min	time_b4_min	time_b5_min	time_b6_min	time_b7_min	b1_cort	b2_cort	b3_cort	b4_cort	b5_cort	b6_cort	b7_cort	base_cort	max_cort	time_to_max	day	month	year	date	doy	season	breed_state
1001432	1940	19.82110	-155.33060	1828.80366			Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR			21560	male	AHY		13.5	0.5		1							9.62							9.62			16	3	1993	3/16/93	75		
1001162	1932	19.93333	-155.21667	473.96495	11	58	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK-1		95788	male	AHY		13.4	1		3	5	20	60				13.1	18.87	16.93	39.3				13.1	39.3	60	25	1	1993	1/25/93	25		
1001161	1931	19.93333	-155.21667	473.96495	12	20	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK-2		95787	male	AHY		13.1	0.5		3	5	20	60				14.32	16.17	13.24	17				14.32	17	60	25	1	1993	1/25/93	25		
1001160	1930	19.93333	-155.21667	473.96495	13	10	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK-3		95789	female	AHY		12.9	1		1	5	20	60				11.17	19.96	38.29	44.79				11.17	44.79	60	25	1	1993	1/25/93	25		
1001165	2871	19.93333	-155.21667	473.96495	11	16	Iiwi	IIWI	Vestiaria	coccinea		Vestiaria coccinea 	VESCOC			29900	male	AHY		21.2	1.5		3	5	10	30	60			12.21	16	15.83	29.89	28.47			12.21	29.89	30	25	1	1993	1/25/93	25		
1001163	2870	19.93333	-155.21667	473.96495	13	59	Iiwi	IIWI	Vestiaria	coccinea		Vestiaria coccinea 	VESCOC	IIWI-3		29953	female	AHY		16.7	2.5		1	5	10	30	60			9.56	9.08	15.26	18.6	15.58			9.56	18.6	30	25	1	1993	1/25/93	25		
1001000	2821	19.93333	-155.21667	473.96495			Iiwi	IIWI	Vestiaria	coccinea		Vestiaria coccinea 	VESCOC			29914	male						1							18.22							18.22			25	1	1993	1/25/93	25		
1001075	1953	19.93333	-155.21667	473.96495	11	43	Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN			76624	male	ahy		13.5	2.5		5	10	20	60				16.28	13.86	32.89	38.25				16.28	38.25	60	17	2	1993	2/17/93	48		
1001076	1954	19.93333	-155.21667	473.96495			Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN			76621	male													21.39							21.39			17	2	1993	2/17/93	48		
1001077	1955	19.93333	-155.21667	473.96495			Apapane	APAP	Himatione	sanguinea		Himatione sanguinea 	HIMSAN			76622	female													11.8							11.8			17	2	1993	2/17/93	48		
1001078	1908	19.93333	-155.21667	473.96495	10	27	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK		76623	male	AHY		13.2	1		4.5	10	32	63				24.9	36.87	56.87	66.7				24.9	66.7	63	17	2	1993	2/17/93	48		
1001079	1909	19.93333	-155.21667	473.96495			Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR			95639	female						1							13.3							13.3			17	2	1993	2/17/93	48		
1001081	1911	19.93333	-155.21667	473.96495	13	14	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK		52818	male	AHY		13	1		5	14	20	60				29.84	34.18	36.61	45.61				29.84	45.61	60	18	2	1993	2/18/93	49		
1001080	1910	19.93333	-155.21667	473.96495	14	32	Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR	AMAK		52819	female	AHY		11.5	1		1	5	20	60				20.82	31.23	35.51	38.7				20.82	38.7	60	18	2	1993	2/18/93	49		
1001082	1912	19.93333	-155.21667	473.96495			Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR			29917	male						1							9.74							9.74			18	2	1993	2/18/93	49		
1001083	1913	19.93333	-155.21667	473.96495			Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR			76628	male						1							18.3							18.3			18	2	1993	2/18/93	49		
1001115	1923	19.93333	-155.21667	473.96495			Hawaii Amakihi	HAAM	Hemignathus	virens		Hemignathus virens 	HEMVIR			76627	male						1							11.29							11.29			27	2	1993	2/27/93	58		
1001393	2700	21.87248	-105.90331	0.00000	16	23	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	17 ch			male			1400			0.5	10	30	60				8	17.06	36.57	55.74				8	55.74	60	9	3	1993	3/9/93	68		pre-breeding
1001394	2701	21.87248	-105.90331	0.00000	9	40	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	18 ch			male			1250			0.5	5	10	30	60			22.17	29.99	45.33	28.95	40.42			22.17	45.33	10	10	3	1993	3/10/93	69		pre-breeding
1001395	2702	21.87248	-105.90331	0.00000	9	55	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	19 ch			male			1100			0.5	5	10	30	60			8.32	10.8	86.75	25.1	44.24			8.32	86.75	10	10	3	1993	3/10/93	69		non-breeding
1001396	2703	21.87248	-105.90331	0.00000	10	22	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	20 ch			female			1750			0.5	5	10	30	60			14.99	13.16	15.85	22.26	10.21			14.99	22.26	30	10	3	1993	3/10/93	69		pre-breeding
1001397	2704	21.87248	-105.90331	0.00000	11	5	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	21 ch			female			1850			0.5	5	10	30	60			6.66	12.51	27.8	27.68	31.32			6.66	31.32	60	10	3	1993	3/10/93	69		pre-breeding
1001399	2705	21.87248	-105.90331	0.00000	15	38	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	23 ch			male			1600			0.5	5	30					10.56	6.33	55.05					10.56			10	3	1993	3/10/93	69		non-breeding
1001400	2706	21.87248	-105.90331	0.00000	16	2	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	24 ch			male			1500			0.5	5	10	30	60			5.69	28.44	25.51	17.61	13.44			5.69	28.44	5	10	3	1993	3/10/93	69		pre-breeding
1001401	2707	21.87248	-105.90331	0.00000	7	22	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	25 ch			female			1760			0.5	5	10	30	60			5	2.8	22.36	32.13	30.23			5	32.13	30	11	3	1993	3/11/93	70		pre-breeding
1001402	2708	21.87248	-105.90331	0.00000	8	10	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	26 ch			male			1300			0.5	5	10	30	60			4.19	9.53	30.47	39.92	35.78			4.19	39.92	30	11	3	1993	3/11/93	70		pre-breeding
1001403	2709	21.87248	-105.90331	0.00000	8	46	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	27 ch			male			1300			0.5	5	10	30	60			33.35	45.35	59.42	37.18	56.95			33.35	59.42	10	11	3	1993	3/11/93	70		pre-breeding
1001404	2710	21.87248	-105.90331	0.00000	9	6	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	28 ch			male			1200			0.5	5	10	30	60			23.69	34.33	9.02	30.02	49.07			23.69	49.07	60	11	3	1993	3/11/93	70		pre-breeding
1001405	2711	21.87248	-105.90331	0.00000	15	22	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	29 ch			male			1350			0.5	10	30	60				5.56	5.09	8.4	18.75				5.56	18.75	60	11	3	1993	3/11/93	70		pre-breeding
1001406	2712	21.87248	-105.90331	0.00000	15	38	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	30 ch			female			1950			0.5	5	10	30	60			7.83	12.28	16.8	5.77	15.48			7.83	16.8	10	11	3	1993	3/11/93	70		non-breeding
1001407	2713	21.87248	-105.90331	0.00000	15	52	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	31 ch			female			1700			0.5	5	10	30	60			10.27	9.39	9.74	26.28	18.65			10.27	26.28	30	11	3	1993	3/11/93	70		pre-breeding
1001408	2714	21.87248	-105.90331	0.00000	16	12	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	32 ch			female			1950			0.5	5	10	30	60			7.25	3.8	56.75	24.34	32.8			7.25	56.75	10	11	3	1993	3/11/93	70		pre-breeding
1001410	2715	21.87248	-105.90331	0.00000	7	50	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	33 ch			female			1650			0.5	5	10	30	60			20.24	15.84	22.28	23.05	10.38			20.24	23.05	30	12	3	1993	3/12/93	71		pre-breeding
1001411	2716	21.87248	-105.90331	0.00000	8	12	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	34 ch			female			1750			0.5	10	30	60				10.48	23.53	28.75	38.67				10.48	38.67	60	12	3	1993	3/12/93	71		non-breeding
1001412	2717	21.87248	-105.90331	0.00000	8	34	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	35 ch			female			1750			0.5	5	10	30	60			2.41	4.27	14.97	20.33	20.67			2.41	20.67	60	12	3	1993	3/12/93	71		non-breeding
1001413	2718	21.87248	-105.90331	0.00000	9	4	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	36 ch			female			1625			0.5	5	10	30	60			13.33	13.51	24.12	11.62	26.83			13.33	26.83	60	12	3	1993	3/12/93	71		non-breeding
1001414	2719	21.87248	-105.90331	0.00000	15	27	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	37 ch			male			1300			0.5	5	10	30	60			17.32	31.17	69.86	55.02	46.14			17.32	69.86	10	12	3	1993	3/12/93	71		non-breeding
1001415	2720	21.87248	-105.90331	0.00000	15	45	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	38 ch			female						0.5	5	10	30	60			11.7	2.59	22.6	17.57	14.81			11.7	22.6	10	12	3	1993	3/12/93	71		pre-breeding
1001416	2721	21.87248	-105.90331	0.00000	16	10	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	39 ch			female			1725			0.5	5	10	30	60			3.05	3.18	20.96	29.35	33.79			3.05	33.79	60	12	3	1993	3/12/93	71		pre-breeding
1001417	2722	21.87248	-105.90331	0.00000	16	37	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	40 ch			female			1400			0.5	5	10	30	60			6.18	6.77	6.54	11	8.98			6.18	11	30	12	3	1993	3/12/93	71		non-breeding
1001423	2724	21.87248	-105.90331	0.00000	7	42	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	42 ch			female			1750			0.5	5	10	30	60			12.22	11.96	31.85	43.99	60.04			12.22	60.04	60	14	3	1993	3/14/93	73		non-breeding
1001424	2725	21.87248	-105.90331	0.00000	8	7	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	43 ch			male			1200			0.5	5	10	30	60			16.19	39.97	30.26	35.87	96.18			16.19	96.18	60	14	3	1993	3/14/93	73		non-breeding
1001425	2726	21.87248	-105.90331	0.00000	8	38	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	44 ch			female			1350			0.5	5	10	30	60			20.46	19.31	51.29	80.14	81.66			20.46	81.66	60	14	3	1993	3/14/93	73		non-breeding
1001427	2727	21.87248	-105.90331	0.00000	15	7	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	45 ch			male			1400			0.5	5	10	30	60			6.14	6.37	8.18	18	44			6.14	44	60	16	3	1993	3/16/93	75		non-breeding
1001428	2728	21.87248	-105.90331	0.00000	15	50	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	46 ch			male			1300			0.5	5	10	30				17.83	22.83	29.67	28.48				17.83			16	3	1993	3/16/93	75		non-breeding
1001429	2729	21.87248	-105.90331	0.00000	16	3	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	47 ch			male						0.5	5	10	30	60			11.45	26.41	50.07	22.61	25.97			11.45	50.07	10	16	3	1993	3/16/93	75		non-breeding
1001430	2730	21.87248	-105.90331	0.00000	16	18	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	48 ch			male			1250			0.5	5	10	30	60			21.28	1.19	35.81	27.45	70.16			21.28	70.16	60	16	3	1993	3/16/93	75		non-breeding
1001438	2731	21.87248	-105.90331	0.00000	15	7	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	49 ch			female			1800			0.5	5	10	30	60			12.98	14.74	33.12	18.24	23.38			12.98	33.12	10	17	3	1993	3/17/93	76		breeding
1001439	2732	21.87248	-105.90331	0.00000	15	21	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	50 ch			male			1250			0.5	5	10	30	60			10.91	39.27	31.29	44.86	65.82			10.91	65.82	60	17	3	1993	3/17/93	76		breeding
1001440	2733	21.87248	-105.90331	0.00000	15	30	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	52 ch			female			1900			0.5	5	10	30	60			14.33	13.75	20.88	38.41	11.4			14.33	38.41	30	17	3	1993	3/17/93	76		breeding
1001445	2738	21.87248	-105.90331	0.00000	7	45	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	57 ch			male			1400			0.5	5	10	30	60			17.59	12.36	45.8	33.86	55.38			17.59	55.38	60	18	3	1993	3/18/93	77		breeding
1001441	2734	21.87248	-105.90331	0.00000	15	50	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	53 ch			male			1350			0.5	5	10	30	60			40.13	35.47	76.51	30.44	48.47			40.13	76.51	10	18	3	1993	3/18/93	77		breeding
1001442	2735	21.87248	-105.90331	0.00000	16	7	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	54 ch			male			1450			0.5	5	10	30	60			13.94	25.34	25.98	45.63	40.36			13.94	45.63	30	18	3	1993	3/18/93	77		breeding
1001443	2736	21.87248	-105.90331	0.00000	16	29	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	55 ch			female			1700			0.5	5	10	30	60			6.66	6.24	14.21	26.53	11.93			6.66	26.53	30	18	3	1993	3/18/93	77		breeding
1001444	2737	21.87248	-105.90331	0.00000	16	45	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	56 ch			female			2025			0.5	5	10	30	60			20.36	40.02	33.72	56.22	23.61			20.36	56.22	30	18	3	1993	3/18/93	77		breeding
1001450	2739	21.87248	-105.90331	0.00000	8	3	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	58 ch			female			1400			0.5	5	10	30				66.53	55	28.96	62.52				66.53			20	3	1993	3/20/93	79		breeding
1001451	2740	21.87248	-105.90331	0.00000	8	44	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	59 ch			male			1600			0.5	5	10	30	60			19.19	38.83	30.3	40.44	42.69			19.19	42.69	60	20	3	1993	3/20/93	79		breeding
1001452	2741	21.87248	-105.90331	0.00000	9	10	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	60 ch			female			2000			0.5	5	10	30	60			21.68	24.51	25.82	28.27	3.36			21.68	28.27	30	20	3	1993	3/20/93	79		breeding
1001453	2742	21.87248	-105.90331	0.00000	15	51	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	61 ch			male			1400			0.5	5	10	30	60			10.14	21.75	47.41	42.55	21.75			10.14	47.41	10	20	3	1993	3/20/93	79		breeding
1001454	2743	21.87248	-105.90331	0.00000	16	7	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	62 ch			male			1350			5	10						18.43	33.02									20	3	1993	3/20/93	79		breeding
1001455	2744	21.87248	-105.90331	0.00000	16	21	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	63 ch			male			1500			0.5	5	10	30	60			14.62	35.8	42.12	44.26	14			14.62	44.26	30	20	3	1993	3/20/93	79		breeding
1001456	2745	21.87248	-105.90331	0.00000	16	41	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	64 ch			female			2000			0.5	5	10	30	60			11.15	19.43	24.59	35.58	33.37			11.15	35.58	30	20	3	1993	3/20/93	79		breeding
1000826	2680	21.87248	-105.90331	0.00000	7	20	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-01			female			1650			3	5	10	30	60			14.57	14.52	7.34	34.93	69.3			14.57	69.3	60	30	3	1992	3/30/92	90		non-breeding
1000827	2681	21.87248	-105.90331	0.00000	8	0	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-02			female			1650			5	10	30	60				13.58	19.87	38.35	34.15				13.58	38.35	30	30	3	1992	3/30/92	90		non-breeding
1000828	2682	21.87248	-105.90331	0.00000	8	42	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-03			male			1250			3	5	30					35.52	26.23	46.15					35.52			30	3	1992	3/30/92	90		pre-breeding
1000829	2683	21.87248	-105.90331	0.00000	9	16	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-04			female			1850			2	5	10	30	60			3.54	15.84	29.82	37.34	32.94			3.54	37.34	30	30	3	1992	3/30/92	90		pre-breeding
1000830	2684	21.87248	-105.90331	0.00000	9	51	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-05			female			1650			2	5	10	30	60			40.86	26.68	22.9	46.11	15.18			40.86	46.11	30	30	3	1992	3/30/92	90		non-breeding
1000831	2685	21.87248	-105.90331	0.00000	10	55	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-06			male			1300			2	5	10	30	60			20.9	14.8	50.71	84.46	52.91			20.9	84.46	30	30	3	1992	3/30/92	90		non-breeding
1000832	2686	21.87248	-105.90331	0.00000	11	9	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-07			female			1650			2	5	10	60				12.44	23.26	14.57	8.98				12.44	23.26	5	30	3	1992	3/30/92	90		non-breeding
1000833	2687	21.87248	-105.90331	0.00000	11	21	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-08			male			1350			2	5	10	30	60			10.47	23.51	48.94	113.16	35.38			10.47	113.16	30	30	3	1992	3/30/92	90		non-breeding
1000834	2688	21.87248	-105.90331	0.00000	16	50	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-09			male			1210			3	5	10	30	60			10.1	18.38	52.35	22.6	44.99			10.1	52.35	10	30	3	1992	3/30/92	90		breeding
1000835	2689	21.87248	-105.90331	0.00000	17	52	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-10			male			1360			3	5	10	30	60			27.18	4.2	6	28.77	71.7			27.18	71.7	60	30	3	1992	3/30/92	90		breeding
1000839	2690	21.87248	-105.90331	0.00000	7	18	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-11			female			1640			3	5	10	30	60			18	22.39	21.58	60.19	36.57			18	60.19	30	31	3	1992	3/31/92	91		breeding
1000840	2691	21.87248	-105.90331	0.00000	8	31	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-12			male			1330			3	5	10	30	60			26.83	40.99	58.87	52.18	76.81			26.83	76.81	60	31	3	1992	3/31/92	91		breeding
1000841	2692	21.87248	-105.90331	0.00000	9	15	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-13			female			1860			2	5	10	30	60			31.77	42.35	23.07	99.15	68.59			31.77	99.15	30	31	3	1992	3/31/92	91		breeding
1000842	2693	21.87248	-105.90331	0.00000	9	49	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-14			male			1310			3	10	30	60				10.03	28.4	64.34	48.97				10.03	64.34	30	31	3	1992	3/31/92	91		pre-breeding
1000843	2694	21.87248	-105.90331	0.00000	10	24	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-15			female			1760			3	5	10	30	60			13.29	14.65	27.93	57.15	63.03			13.29	63.03	60	31	3	1992	3/31/92	91		non-breeding
1000844	2695	21.87248	-105.90331	0.00000	11	10	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-16			female			1950			3	5	10	30	60			77.21	65.99	15.72	28.51	57.19			77.21	77.21	3	31	3	1992	3/31/92	91		non-breeding
1000845	2696	21.87248	-105.90331	0.00000	15	31	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-17			male			1570			3	5	10	30	60			3.01	8.59	13.79	36.06	71.81			3.01	71.81	60	31	3	1992	3/31/92	91		pre-breeding
1000846	2697	21.87248	-105.90331	0.00000	16	6	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-18			male			1360			2	5	10	30	60			14.61	9.59	7.87	24.08	39.91			14.61	39.91	60	31	3	1992	3/31/92	91		pre-breeding
1000847	2698	21.87248	-105.90331	0.00000	16	33	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-19			male			1275			1	5	10	30	60			21.97	20.08	27.85	61.96	31.67			21.97	61.96	30	31	3	1992	3/31/92	91		pre-breeding
1000848	2699	21.87248	-105.90331	0.00000	17	9	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-20			female			1850			3	5	10	30	60			3.56	12.04	15.61	33.03	28.66			3.56	33.03	30	31	3	1992	3/31/92	91		non-breeding
1000716	2654	21.87248	-105.90331	0.00000	8	48	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-21			male			1160			2	5	10	30	60			24.86	27.35	2.15	19.3	40.5			24.86	40.5	60	1	4	1992	4/1/92	92		non-breeding
1000717	2655	21.87248	-105.90331	0.00000	9	5	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-22			female			1850			2	5	10	30	60			5.9	1.48	47.04	40.23	15.24			5.9	47.04	10	1	4	1992	4/1/92	92		non-breeding
1000718	2656	21.87248	-105.90331	0.00000	9	33	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-23			male			1310			3	10	30	60				11.44	71.72	113.04	88.17				11.44	113.04	30	1	4	1992	4/1/92	92		non-breeding
1000719	2657	21.87248	-105.90331	0.00000	9	55	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-24			female			1780			3	5	10	30	60			15.88	18.73	37.82	35.24	14.79			15.88	37.82	10	1	4	1992	4/1/92	92		pre-breeding
1000720	2658	21.87248	-105.90331	0.00000	10	15	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-25			male			1350			3	5	10	30	60			13.35	18.31	19.8	21.23	49.16			13.35	49.16	60	1	4	1992	4/1/92	92		non-breeding
1000721	2659	21.87248	-105.90331	0.00000	10	37	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-26			female			2070			3	5	10	30	60			10.21	50.98	22.22	17.51	33.64			10.21	50.98	5	1	4	1992	4/1/92	92		pre-breeding
1000722	2660	21.87248	-105.90331	0.00000	11	5	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-27			male			1425			3	5	10	30	60			44.58	19.47	2.64	23.97	26.78			44.58	44.58	3	1	4	1992	4/1/92	92		pre-breeding
1000723	2661	21.87248	-105.90331	0.00000	11	21	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-28			male			1375			3	5	10	30	60			6.25	5.61	26.5	38.12	67.75			6.25	67.75	60	1	4	1992	4/1/92	92		non-breeding
1000724	2662	21.87248	-105.90331	0.00000	15	37	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-29			male			1460			2	5	10	60				10.13	24.73	43.94	42.18				10.13	43.94	10	1	4	1992	4/1/92	92		breeding
1000725	2663	21.87248	-105.90331	0.00000	15	48	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-30			female			1925			2	5	10	30	60			23.78	16.52	22.97	39.85	66.12			23.78	66.12	60	1	4	1992	4/1/92	92		
1000726	2664	21.87248	-105.90331	0.00000	16	11	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-31			female			1850			2	5	10	30	60			12.55	23.02	7.33	30.71	21.41			12.55	30.71	30	1	4	1992	4/1/92	92		
1000727	2665	21.87248	-105.90331	0.00000	16	50	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-32			female			1625			3	10	30	60				11.66	39.57	55.9	49.61				11.66	55.9	30	1	4	1992	4/1/92	92		
1000728	2666	21.87248	-105.90331	0.00000	17	25	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-33			male			1540			3	5	10	60				13.17	5.08	10.34	22.77				13.17	22.77	60	1	4	1992	4/1/92	92		pre-breeding
1000729	2667	21.87248	-105.90331	0.00000	17	44	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-34			female			1890			5	10	30	60				12	17.85	30.33	37.05				12	37.05	60	1	4	1992	4/1/92	92		pre-breeding
1000730	2668	21.87248	-105.90331	0.00000	7	27	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-35			male			1270			3	5	10	30	60			37.43	13.83	27.66	41.25	55.84			37.43	55.84	60	2	4	1992	4/2/92	93		breeding
1000731	2669	21.87248	-105.90331	0.00000	9	14	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-36			male			1250			3	5	10	30	60			12.36	10.72	6.87	23.09	45.06			12.36	45.06	60	2	4	1992	4/2/92	93		pre-breeding
1000732	2670	21.87248	-105.90331	0.00000	9	43	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-37			female			1800			3	5	10	30	60			28.65	4.09	8.8	23.97	1.43			28.65	28.65	3	2	4	1992	4/2/92	93		pre-breeding
1000733	2671	21.87248	-105.90331	0.00000	10	12	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-38			female			1790			3	5	10	30	60			20.72	10.75	26.55	46.17	35.18			20.72	46.17	30	2	4	1992	4/2/92	93		pre-breeding
1000734	2672	21.87248	-105.90331	0.00000	10	46	Blue-footed Booby	BFBO	Sula	nebouxii		Sula nebouxii 	SULNEB	BFBO-39			female			1860			3	5	10	60				32.08	34.25	8.61	23.84				32.08	34.25	5	2	4	1992	4/2/92	93		pre-breeding
